Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Forest.CO2 tree net primary production parameter[1],Forest.STA maximum aboveground biomass per area parameter[1],Forest.STA squared maximum aboveground biomass per area parameter[1],Forest.STA squared tree net primary production parameter[1],Forest.STA tree net primary production parameter[1],Grass.CO2 grass net primary production parameter[1],Grass.STA grass net primary production parameter[1],Grass.STA squared grass net primary production parameter[1],Crop.harvest index for energy crops[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean pH[1],Forest.Initial Mature forest aboveground biomass[1],Forest.Initial Young forest aboveground biomass[1],Land Use.Initial Mature Forest[1],Land Use.Initial Young Forest[1],cropland soil carbon.Initial fast soil carbon cropland[1],cropland soil carbon.Initial slow soil carbon cropland[1],degraded land soil carbon.Initial fast soil carbon degraded land[1],degraded land soil carbon.Initial slow soil carbon degraded land[1],forest soil carbon.Initial fast soil carbon mature forest[1],forest soil carbon.Initial fast soil carbon young forest[1],forest soil carbon.Initial slow soil carbon mature forest[1],forest soil carbon.Initial slow soil carbon young forest[1],grassland soil carbon.Initial fast soil carbon grassland[1],grassland soil carbon.Initial slow soil carbon grassland[1],Terrestrial Carbon Balance.Initial Commited future soil carbon loss due to land-use transitions[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.e0[1],soil carbon decay.temp_response[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],Forest.tree net primary production in 1750[1],Grass.grass net primary production in 1750[1],Forest.forest aboveground biomass 1750[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1]
Run 2784,3.0484607345851047,9.106607788633204,107.78363253875732,1.1281120920408878,1.80790188577578,2.664329965730433,0.7428597294962246,-0.3530061359362243,0.0222693404525116,-0.0019595980077124,1.2055052444053198,1.2358373883604994,0.915987559670002,0.21468799888516,1.0016367675382962,1.8043248884933945,1.6727487979120153,1.0035035829095376,1.0321911198408056,1.1450896575255085,-0.0288382178547988,0.0002594313086582,0.001178001511615,-5.43711088649936e-06,0.0001248111015396,0.0001544287309907,0.0007427086817326,0.0010631640087362,0.4543158454197954,-0.0487199623416836,-0.0425101494455169,0.1139967432859742,0.0011648491182401,0.1491113810374902,-0.0224709807186995,0.8358879983627343,-2.0262699344778053e-06,-1.0710519322525566e-05,-0.4786660390280599,0.5123477583172457,0.4959544060036395,-0.020262699344778,-0.1071051932252556,183.285927444,8.4879136051,25582.3498182,7182.61472478,2597.52690299,8.13820935523,663.28236572,12.1342245093,4512.3112944,108.2160306,3.32738471097,11.122875328,0.0067558588628,0.00435797146823,364.601870448,6.55301048129,207.744051996,4.3131052415,199.110828926,167.357004205,0.158577805793,355.6603037761427,703.5466870446571,147.7225248864388,16.825541604090617,52.20135182878731,20.1847089568828,1.0660916909691884,11.016113321441829,0.3038659644816451,0.4465212318026345,0.090006848603989,5.689119338837593,0.7711263087835661,0.4295714573855397,0.0221327140749625,0.0292619009107189,0.0202285389624396,0.0146632628730461,0.0315648517388349,0.6360689713776749,0.0010870804367851,292.8995391352178,59.25726487245066,0.0798044522962061,68.87580494593755,0.0068639216858271,0.0043786271355433,675.1808447899845,278.1856780936884
Run 3380,3.195136669348834,19.26626222210056,147.83359551151068,0.8772915189172801,1.3761400861955555,1.800525632966386,0.7400105568857037,-0.8895221057946474,0.0148005544058643,-0.0003489531523086,1.011888370800654,1.1000897643251863,0.9904862930648533,1.2278647185213676,0.8833038732529863,0.7071884062335971,2.4372755956421366,0.8437727236670336,1.0189008810872342,0.8962623028014977,-0.057269233697121,0.000227440452099,0.0011434237550966,-9.26412873288988e-05,0.0001709877043174,-0.0001258709177861,0.0010687736865341,0.0011756330888718,0.4995283633648381,-0.0405971406063523,-0.0108626488944853,0.1101280211901261,0.0010427853899074,0.1387969291707874,-0.0319965163545634,0.887448492325797,-1.182751833460813e-06,-5.058954579395243e-06,-0.3432856767725388,0.9870602665827204,0.4417922966617662,-0.0118275183346081,-0.0505895457939524,283.476368006,8.32028816633,27657.5289484,3713.87436681,2697.73093211,8.15171096508,664.089305287,11.5954955913,4517.10791419,103.419410812,2.61093263284,8.27450848739,0.00296242341355,0.00174313116273,299.072756372,5.04685832155,174.564545474,3.57562288457,146.063189485,115.296998477,0.128881130187,370.8553941309754,389.5997605835536,218.1958461159683,21.28387748344657,51.49648517552463,20.96180462416416,0.7178154421911294,6.1078346877264575,0.2643249468099392,0.4353115915636495,0.0744449025601436,6.048191302950813,0.7018962385495922,0.1604294371434813,0.0210142900441213,0.0282890598347179,0.0213094859671384,0.034800269406915,0.0332630166258585,0.7771318258978257,0.0011896590255576,294.37657343993385,57.85696223125217,0.0476908536882611,65.82916193600227,0.0071757403553309,0.0040903980830595,677.1846528966406,278.71030737367863
Run 3519,5.306180411238568,59.5457749482006,153.07810339865568,0.4438019014808811,1.3387898485481335,2.804210297224184,0.2374429305405207,-6.084537120919445,0.0007145454204597,-0.00122403239103,0.8389722401958108,1.089515007299496,1.1247421972981,0.9349873989947968,1.3858398193278865,1.4016875525438013,1.4211930219540292,1.1484927833009295,0.8872264484197702,0.6496237368483508,-0.0484722463823141,0.0002289202583685,0.0014004503394058,6.724232535851723e-05,9.38822186049962e-05,8.946481167747913e-05,-0.0002571438275334,0.0011145275281428,0.4313322910221097,-0.0316994599274445,-0.0273872956132665,0.1196823289780917,0.0008370633278141,0.1280199236516951,-0.0204980118718016,0.721806436230607,-1.6410435389284652e-06,-1.358346362223628e-05,-0.1949909987907431,0.7391905658010016,0.5755526056932848,-0.0164104353892846,-0.1358346362223628,432.438774343,8.44176322784,24395.1820015,8223.98249741,1165.38898187,8.1426713048,540.304251047,10.6149758198,4509.11559499,111.41173001,3.42996109792,8.44127212176,0.00758794308543,0.003233334993,355.744489819,6.84984580316,196.219597945,4.0634448252,181.42654017,85.7219232718,0.146736766027,159.77712961396895,870.0998821226443,343.76879620087647,16.101611011674485,75.49504868679554,29.94671837965083,0.0914345918818738,8.701926496851458,0.2697754781764173,0.4044070873490221,0.097178954597879,6.146866309342631,0.5982643275590415,0.6010408373103858,0.0133873403043051,0.014358612514869,0.0181305728173422,0.0161790331289191,0.0307275870799355,0.7257126345208139,0.0009605539433454,296.0471014570029,57.12724698448779,0.0990105438602266,62.19322861996328,0.0074778718158077,0.0043949464966664,541.8474840590202,277.34241063623955
Run 3617,5.936544971750686,34.29132880147408,35.387727800360075,1.6042697451655632,1.7759746327761698,1.896573144125812,1.6941068215266142,-18.350196587426005,0.0001953797825794,-0.0020103218909997,1.3214823004649805,0.8749280346672318,0.7210405667923333,0.2230400611861448,0.4830645644828025,1.5427452757942957,-0.0581590686681479,1.1459399037658673,1.0504472863915453,0.4555636439518902,-0.009049987434348,0.0002270094340737,0.0017034599352717,-3.937415517862011e-05,0.0001871415746435,0.0002978811183601,0.0018435285681804,0.001059622030829,0.4840021282643815,-0.0409788733941481,-0.0166001179614241,0.1400095668990686,0.000983547835978,0.145601543025562,-0.0350759443581401,0.7850791904084111,-2.0528347687820054e-06,-6.999733966952315e-06,-0.3496478899024687,0.900998230578638,0.8601339365869605,-0.02052834768782,-0.0699973396695231,249.169166988,8.4433633232,25528.5033408,7858.44879036,1003.10290476,8.14319097411,553.474722636,8.69239433578,4526.65397468,93.8733503198,2.34175039446,9.25215605803,0.00241778683617,0.00175948455207,274.75204012,4.25446031133,248.394918278,4.20050140182,122.55562032,65.8023034563,0.153015548829,137.54842412519437,809.4078222921734,198.16963016309896,28.721628267255536,62.0184570240032,22.79245779613838,0.4628778352136996,10.344134665925612,0.2901991950603784,0.4262237578078768,0.0513758335583481,5.572256697515675,0.6100405678448524,0.334132988570354,0.0202971494815002,0.0134683406831932,0.0264899808731185,0.0289235827702623,0.0344334348267975,0.7912877631897561,0.0009599274668644,294.3703430139992,55.39310550205913,0.0470396109936607,53.10918444935802,0.0071843038172674,0.0036741841126668,560.5004186540557,276.87566313487685
Run 3695,6.043016362231891,25.510229050689407,57.05613278304968,1.6939934776582228,1.0079157537141177,3.2483753890529767,1.4072786743263188,-0.1266757234039709,0.0335471709632309,-0.0009095383660722,0.7487842118875876,0.9977461924168004,0.9991994140656716,1.6478313049374471,1.4960279599469968,1.129932871266036,1.2978234142495957,1.185691350667167,0.9769413157085208,0.9542383355248588,-0.019959792854643,0.0001807387907196,0.0010736243995185,-4.113036978424359e-05,5.483096035100243e-05,-0.0004487842100688,-0.0003276982922258,0.0011364882065484,0.3274436730129474,-0.0304038719340912,-0.0144938415632845,0.1198130254657955,0.0011382781401177,0.1439879373625918,-0.0351324129864346,0.6482644067514499,-1.4763384508865192e-06,-2.656954087338157e-05,-0.1733978655681871,0.9325923765507316,0.5773823565211371,-0.0147633845088651,-0.2656954087338157,415.646305875,8.36926596242,24425.8650488,7912.27840121,2257.54201351,8.14827052879,517.01677871,8.93810443226,4521.62778865,98.8995363522,3.73659418722,9.80158227499,0.00646166308983,0.00308594583443,430.679992294,7.20161806426,180.515125539,3.84837395115,227.640157933,154.142851628,0.140652103359,310.025740765851,844.4347306342634,323.90250937614826,21.484058801539888,77.19581697934248,28.58403539866424,0.8946050090967878,7.987786529681363,0.4195045787440684,0.4382174298015606,0.0904216459378821,5.741264370219263,0.6163865489657357,0.6886963128545724,0.0175266650386743,0.0252807601193713,0.0154894765204333,0.0347734158880921,0.0300981539653549,0.653323327436241,0.0011042304145652,298.7101178234234,57.48993724959056,0.0667668889505836,53.5026652620395,0.0080586703618925,0.0049874097312194,520.4865010982927,277.7096561650707
Run 3702,4.910810436921344,25.856675918950582,148.9887542997072,1.2317689988678122,1.238151376195214,3.40862500371149,1.0606427504368814,-0.8034226885275993,0.0240653785485675,-0.0011149568798325,1.1483402308082662,1.0837715895440725,0.9873250384019274,0.7676798011208348,0.5386374769719464,0.3957587233826066,-0.1305127815113552,0.932118208532433,0.9458716561865133,1.0510074191560748,0.0205688594246902,0.0001899795606887,0.001073788655379,7.730609916028946e-06,6.414219414013476e-05,2.556663914125052e-05,0.0018304023045552,0.0011221441187081,0.4148325616023627,-0.0299343382609086,-0.0223233457938711,0.1391211114272304,0.0009060968967813,0.1215796872042111,-0.0103282790820357,0.6801839363962843,-1.583919109688767e-06,-1.5645929799704654e-05,-0.1655723043484772,0.8151498130919326,0.8476955599812257,-0.0158391910968876,-0.1564592979970465,542.066136783,8.39040642593,25941.6321691,6719.05121607,2085.04945863,8.14513400452,553.160985756,9.70252100587,4520.93431198,99.5930130245,3.55436261855,10.6981485257,0.00670384446461,0.00410779208368,457.11895038,7.8054100161,245.28579655,4.49617180641,176.016186353,126.37888607,0.19109185453,286.07194744894286,715.1148341195728,424.79075397431086,23.49795793962297,71.80738838326214,14.97829157746918,0.2377481522554784,7.950436054168082,0.384489956195666,0.4478075112544987,0.0996449070948345,6.055926075095382,0.5990334564401822,0.5573879764380762,0.0217335881050678,0.0251833900070867,0.0199175570241981,0.0143246907963576,0.0320189879723019,0.6143709606125259,0.0011391851520344,293.43267443295355,59.23584674937668,0.0898949852246999,56.37106110409437,0.0084807681356309,0.0038105877544469,555.3010008239304,278.6001483201586
Run 3737,3.193463454742134,11.155545076450094,62.37298922082002,1.2698245087883289,1.8643366119315847,5.596619381294315,0.4947366054904406,-2.646650253384059,0.0035532526474791,-0.0014672465862294,0.9775187562482996,0.9390243993328248,1.008385587859882,0.6888610019977179,0.8550551664443813,0.5352709574358702,1.6090871863218563,0.9959827158534564,0.9876485937125437,1.0192592652874637,-0.0404265155031744,0.0002272598385793,0.001626215112271,5.582463258009391e-05,0.0001698089010254,0.0004364554730049,0.0014876354822849,0.0010975442206693,0.4297351771051725,-0.0370236235772319,-0.0342496284829403,0.1467768496499966,0.0009961867721652,0.1106789911432571,-0.0138219197611005,0.6359615391244002,-1.768418344979996e-06,-1.378310286185344e-05,-0.283727059620532,0.6362555727558947,0.9548758950999529,-0.0176841834497999,-0.1378310286185344,67.5725341118,8.34314858306,25137.6111512,6037.29790472,3188.56750063,8.14967640467,574.888641087,10.4545629958,4513.67232209,106.855002912,3.15430276122,10.9631163754,0.00543455981983,0.00311313043595,316.495252912,5.61760583711,211.671042131,4.56665162128,151.303520265,147.313931218,0.130233790641,438.06517548093694,600.8750215544301,52.30642832182573,17.731099123830283,52.545950517919856,25.1219957112948,2.73161224129513,7.163588424899115,0.1971149257330268,0.4014539594426327,0.0915552716001091,6.277459101869881,0.7779847746897283,0.6201871930222388,0.017368692546304,0.0295224723879156,0.0207381719943445,0.0321830165228065,0.0310520270684671,0.7278988249157563,0.000940342524403,293.75670812970327,56.35615774602655,0.0839987739848656,62.09466330010821,0.0067965270281866,0.0037974731542323,564.3409782527614,278.49565398220125
Run 3807,4.387706406478078,10.89868801096477,376.872429332456,0.2766115533647672,2.3301709140050817,2.205963856656924,0.647037748208169,-0.3660629082568506,0.0066664725587689,-0.0003678233276104,1.152968467900867,1.0146367343087728,1.0695395193517512,2.1870939062198325,0.6758934508630359,1.4070270999606622,0.345038210259424,0.8636979435060183,0.933684305941368,1.6728314942978204,-0.075942556148665,0.0002734075226494,0.0010823205580942,-1.811921136048077e-05,-8.477632341707147e-06,-4.225365553970395e-05,0.0011926371039282,0.0011743154108927,0.4388227848068184,-0.0330378363092194,-0.0260177475152983,0.1208856579929578,0.001052912355835,0.115735166526518,-0.0379788441028061,0.6817673557841638,-1.1926344183044437e-06,-1.2647151899147689e-05,-0.2172972718203238,0.7597337872705241,0.5923992119014103,-0.0119263441830444,-0.1264715189914768,68.7802109895,8.32446758707,26209.981414,5758.46221208,2456.36201187,8.15245428688,508.405033097,11.0967899606,4494.24674277,126.280582234,2.69614659619,12.8761871655,0.00517480503084,0.00455782137367,241.748139982,5.30216012138,236.38605772,5.83531951824,167.093413433,178.988529928,0.109150590774,337.7493778304477,625.076106880135,52.9951312622015,10.9674722191342,87.08371731214402,25.053187396307187,1.280276420734365,5.408345177306566,0.303212714087872,0.407898371517939,0.0748906659405789,5.689903662781288,0.553767747261931,0.3639113426509981,0.024145627173666,0.0297132494492014,0.0278106334171232,0.0169225268581676,0.0333917947157338,0.7468798013605021,0.0009192223832855,296.2381155237828,56.21690332325856,0.0729770390142849,67.82143031260742,0.0058049026022247,0.0046330717858195,512.9769853958784,277.8694799723353
Run 3887,7.842144514221754,42.56214102608595,245.1296477993468,0.2369488075824292,1.763472358879025,0.732674716235074,0.0897761248622882,-0.2280358390051786,0.026006215850663,-0.0022803358221577,0.9013419452211828,0.9311532670995644,1.0908890869954633,1.3115395629482554,2.096039263041611,0.3232503349069993,-2.1987392647985944,1.0976245069057982,0.8942171389189221,1.1949198592227632,-0.0541427880561465,0.0001531297275154,0.0010647488123744,-0.0002096203924219,0.0001416673077879,0.0002451414674958,0.0007744089399047,0.0010407673352335,0.4830795535724956,-0.0348527375750353,-0.0486864409589814,0.1027945205725451,0.0011274441337108,0.1206570767030861,-0.0325342355370132,0.8719565880624516,-2.1942449857484613e-06,-7.115055803438051e-06,-0.2475456262505899,0.4197033856152778,0.3391232880156324,-0.0219424498574846,-0.0711505580343805,613.087150629,8.4292888895,29280.0601337,3670.57685551,2027.6251021,8.14297971004,519.865983787,9.95817553722,4515.23715057,105.290174427,3.12665864293,10.1052076966,0.00458662597517,0.00261841495444,406.234291032,7.54591840889,285.520586027,5.3469663714,181.08696014,73.4736154445,0.18452143661,278.0166339098128,384.50735215732425,485.6376513414509,12.724828937316106,76.15522616560484,24.33614825012924,0.9411461333200368,9.066330210445445,0.3860996802763629,0.4455294964634499,0.0889100372616841,5.65715235075304,0.7574069781391596,0.6117900703804161,0.0206337677283022,0.0133984421953995,0.0266600422594403,0.0212743984156834,0.0303167950856735,0.7856304032390372,0.0010986120688379,295.9389541206093,56.14907733880161,0.06049228751104,57.226033991676914,0.0092563177941459,0.0047157390606056,519.9845887116696,277.82131160884313
Run 3952,5.275628330069639,9.49451755122094,440.9339758902036,0.2799111719478582,2.726469910382958,3.182986833326844,0.3982355652908097,-0.2138030691455547,0.0254071214612538,-0.000877639017727,0.9184296322376644,1.019074089683213,1.0953732569470982,1.0038469524265263,0.2509585454333729,1.6178384220728756,1.4976268251261842,1.2330667704729132,0.8325724066664976,0.9721699370743796,0.0118535389196994,0.0001878430808,0.0016605964728644,-6.053741339518069e-05,8.319718088708385e-05,5.194432289638594e-05,0.0014159764549392,0.0011387156934791,0.4137459441838914,-0.0302789036933284,-0.0252276914122264,0.1298857712720512,0.0008550294174864,0.1290881416951099,-0.0198214971670789,0.8843141682087408,-1.4596322989067352e-06,-1.5781756977013573e-05,-0.1713150615554735,0.771584628816604,0.7184007978087175,-0.0145963229890673,-0.1578175697701357,108.257876327,8.48711249171,23478.2454738,9223.45108118,2851.36510863,8.13885758517,657.04954241,10.8466474391,4525.86170994,94.6656150643,2.91041098361,11.0724899084,0.000955542960168,0.000474622602543,374.565199407,5.91364697131,272.92946948,4.75465372516,129.789644324,118.054790495,0.182225586088,390.4905481101955,910.4160336750704,87.23086412395278,17.591333781127894,55.31341446466434,11.480518324456453,1.16351480437591,10.210471093724838,0.2581400464690521,0.4097072177305828,0.0975670694968416,5.5952905261594665,0.5261430098248523,0.4587770767384639,0.0165228369916505,0.0291994815467727,0.0249885558109711,0.0317936441073671,0.0338130178645199,0.7691426488104398,0.0011207949363411,298.3457354746638,57.95747855393155,0.017215301442359,59.788821186953626,0.0090925377521935,0.0036768449236629,658.6591577805509,277.7480629438109
Run 4541,4.134486435778856,18.737346876972943,139.8068871702245,0.8368832029030377,1.7187061539055888,1.0544493512315023,0.6163836753471402,-0.7928150414869969,0.0068213505296493,-0.0001856317534522,0.857086726881673,0.9011514102427414,1.019755801993533,0.9850487283965192,0.1729810055093987,0.7426284593704306,-0.1831019985297724,1.1122068824150395,0.9532303221142758,0.9473136613042727,-0.0391766647075867,0.0002475304303459,0.0012763927740587,-0.0001692217885888,2.6697297445280742e-05,-7.348620666120183e-06,0.001038842843178,0.0011870375939893,0.4652149610621102,-0.0304896659085916,-0.0496086595756551,0.1364822298348445,0.0009213686007991,0.126077527228113,-0.0453829568346067,0.7111549747289934,-1.097218045080004e-06,-9.348129867236217e-06,-0.1748277651431947,0.405870106365173,0.8107512176878231,-0.0109721804508,-0.0934812986723621,598.108182159,8.43767942638,28807.9028523,4043.69990899,1542.13633861,8.13826227619,505.148824474,11.3241481028,4498.22605313,122.30127187,3.09417830986,14.0984404394,0.00335372720811,0.00108208359076,346.451519195,7.5634053788,346.244987271,7.85233018593,138.031212507,135.087818816,0.167676244381,211.1566835554606,413.98861616389365,474.9092649019105,12.526432029713458,83.28873806923747,24.778637375744992,2.835879561915085,9.11561505897058,0.3076484081423987,0.4070956310855487,0.0974980980872301,6.282468010713714,0.6363357413547877,0.3231657192408765,0.0101696317009637,0.0289568736521476,0.032484691824289,0.028086686002876,0.0305827725969848,0.7807630897109584,0.0009558878742347,294.33705295589886,55.20962985090719,0.0564472433619279,65.35924441359307,0.0080726820408602,0.0037022777226701,513.6394158888575,280.7966705001324
Run 4600,3.625361446426943,27.466171322567348,117.42458264007686,0.8739422755781723,1.2637623422814157,4.257566247079809,0.7669284937590866,-0.5570290270020264,0.0078415639153867,-0.0056890592942624,0.9088809453083548,1.0240143492429603,1.0699490842020356,0.3504374436209768,1.5947195819596338,1.701034396413002,0.4965857480249225,1.0039520045938837,0.958383945654451,0.9060928743776204,0.0282903303320263,0.0002166696594623,0.001342322960662,-7.615740997056114e-06,0.0001382587748771,-0.0001283617968025,0.0018952973501073,0.0008027409372613,0.4908745055586649,-0.0202389842720057,-0.0285236470602606,0.1438476664802607,0.000871879566428,0.1186264348827378,-0.0317338736409582,0.9453596559903044,-3.979442970540019e-06,-6.140686805166886e-06,-0.0039830712000958,0.7221452940960901,0.91386733072365,-0.0397944297054001,-0.0614068680516688,87.6420169158,8.35652616761,27428.9429223,3671.57416853,2605.55188285,8.15132378243,598.640943884,10.8347003845,4515.91978341,104.607541587,2.78144839529,10.436901343,0.00546394686546,0.00362321458336,338.779549768,5.96561490248,223.903449307,4.40839758895,141.083052715,116.157616197,0.15257445835,358.14229771096706,384.19667957883655,68.07252978705311,28.79114813120184,67.48540367801141,14.120142593816652,1.6354355365814777,7.1242767662317,0.1717615363316226,0.443640599390338,0.0582442944922448,5.639822287210161,0.7264612997113078,0.4253419003443914,0.0188433089448256,0.0229323884813658,0.0196662594724911,0.0190515338526895,0.0309055091142297,0.7589112850341682,0.0008784034867074,299.7549858522775,56.21330216487132,0.0913157510501071,62.38132844573149,0.0075928928755825,0.0036783647068565,603.097204971368,276.3859532886628
Run 6114,3.718759428351316,15.800355103793075,144.94959701847858,0.949807642285558,1.908554273418448,5.716517744572298,0.7457908997886973,-0.0193700546797385,0.0020662061091552,-0.0005840934907904,0.9464192018891376,1.0000803971631242,1.0400474170170555,0.0427067127724922,0.7412380602010158,0.609873035185366,0.084006344904057,0.7297281832045414,0.8734263647149144,1.1422122939074697,-0.0721550705762679,0.000243277265241,0.0014231679895731,-1.3135818470785284e-05,-1.1142996973189127e-06,8.79287261377344e-06,0.0002395419344157,0.0011592135675335,0.4300499525081982,-0.0246617104640316,-0.0126460009832604,0.1093605857253366,0.0008364064949057,0.1236964851969288,-0.0427960650792954,0.7583365313283812,-1.3058982434985095e-06,-1.374375593647522e-05,-0.0776951744005282,0.960309985251094,0.4310482001547135,-0.013058982434985,-0.1374375593647522,521.766128407,8.35602699775,25751.0344736,6656.60132586,1604.80731995,8.15197137807,515.758580495,8.25428615156,4526.61053353,93.9167914712,4.15257322229,19.3239703653,0.00799007982789,0.00715601932773,429.600094272,6.79091786761,457.958660869,7.99313423319,202.360143366,164.112533162,0.231955794552,220.6289826687744,704.3913904692361,405.2097393617472,16.317907964658815,88.44723896644315,14.154356141719852,2.6816559938634428,6.136822840474036,0.2309967076837603,0.4036741653241762,0.0809956929245191,6.408111825689206,0.5752823382371184,0.1842298347158718,0.0253163076893895,0.0213075050019861,0.0317624834788507,0.0312631514368972,0.0285791058173616,0.6344124450463766,0.0008146333319652,291.31506674700483,56.60008685697121,0.0939104559420254,50.68576960714805,0.0075843379405356,0.0041040652976759,523.1891468618978,275.9575572710705
Run 6296,3.988291643253952,30.753669478847577,169.07545489485005,0.2251403829004727,1.675211740819329,0.250587598237441,0.4775798739909564,-0.946062316311835,0.0154569428813753,-0.0011478437150093,0.9022434717419096,0.981360894429652,0.9483425132798676,1.2567453872986645,0.5733456786082003,1.3000814672204593,1.1276673822476029,1.0334512629423855,1.0056620615059364,1.3233695133408725,0.023096138063543,0.0002619477370315,0.0010946917470144,3.519589607321128e-06,5.022924853994186e-05,0.0001319227467884,0.0004110306354112,0.0011198476769516,0.4476887462084061,-0.036669903103297,-0.0304110984653671,0.1373266113669356,0.0009597052474636,0.1178616211472823,-0.0149786198026468,0.9418423643923644,-1.6011424228628449e-06,-1.1538906723949236e-05,-0.2778317183882834,0.693833523019493,0.8225725591370985,-0.0160114242286284,-0.1153890672394923,343.451920509,8.35464911126,26093.6454948,6776.40919507,1706.81362469,8.15227976066,613.583693699,12.3566309122,4507.36801421,113.159310789,3.89924542437,11.1363393321,0.0058267903713,0.0027147097938,424.460215587,8.20247062722,281.453565105,5.82450409455,171.472538565,98.4060848886,0.195933240424,234.6743839961049,716.3027275545877,266.6348119162659,23.339325227467103,81.40952749276103,20.330635944163564,2.2385511167268097,7.1709174984499295,0.3518811752596621,0.4216794082496926,0.0859148073505391,5.780217583813954,0.5844583656136891,0.3497073712082789,0.0178850337817967,0.0207057805760333,0.0264707509227415,0.0303734896813187,0.0260010580693107,0.7756382773194102,0.0010007325719683,299.3327517102988,58.43216562765609,0.0802188387228377,68.63593901291348,0.0080414791523758,0.0037370496794093,625.0160647143042,275.8350334340847
