Year,="Run 1: Land Use and Agriculture.Albedo[1]",="Run 2: Land Use and Agriculture.Albedo[1]",="Run 3: Land Use and Agriculture.Albedo[1]",="Run 4: Land Use and Agriculture.Albedo[1]",="Run 5: Land Use and Agriculture.Albedo[1]",="Run 6: Land Use and Agriculture.Albedo[1]",="Run 7: Land Use and Agriculture.Albedo[1]",="Run 8: Land Use and Agriculture.Albedo[1]",="Run 9: Land Use and Agriculture.Albedo[1]",="Run 10: Land Use and Agriculture.Albedo[1]",="Run 11: Land Use and Agriculture.Albedo[1]",="Run 12: Land Use and Agriculture.Albedo[1]",="Run 13: Land Use and Agriculture.Albedo[1]",="Run 14: Land Use and Agriculture.Albedo[1]",="Run 15: Land Use and Agriculture.Albedo[1]",="Run 16: Land Use and Agriculture.Albedo[1]",="Run 17: Land Use and Agriculture.Albedo[1]",="Run 18: Land Use and Agriculture.Albedo[1]",="Run 19: Land Use and Agriculture.Albedo[1]",="Run 20: Land Use and Agriculture.Albedo[1]",="Run 21: Land Use and Agriculture.Albedo[1]",="Run 22: Land Use and Agriculture.Albedo[1]",="Run 23: Land Use and Agriculture.Albedo[1]",="Run 24: Land Use and Agriculture.Albedo[1]",="Run 25: Land Use and Agriculture.Albedo[1]",="Run 26: Land Use and Agriculture.Albedo[1]",="Run 27: Land Use and Agriculture.Albedo[1]",="Run 28: Land Use and Agriculture.Albedo[1]",="Run 29: Land Use and Agriculture.Albedo[1]",="Run 30: Land Use and Agriculture.Albedo[1]",="Run 31: Land Use and Agriculture.Albedo[1]",="Run 32: Land Use and Agriculture.Albedo[1]",="Run 33: Land Use and Agriculture.Albedo[1]",="Run 34: Land Use and Agriculture.Albedo[1]",="Run 35: Land Use and Agriculture.Albedo[1]",="Run 36: Land Use and Agriculture.Albedo[1]",="Run 37: Land Use and Agriculture.Albedo[1]",="Run 38: Land Use and Agriculture.Albedo[1]",="Run 39: Land Use and Agriculture.Albedo[1]",="Run 40: Land Use and Agriculture.Albedo[1]",="Run 41: Land Use and Agriculture.Albedo[1]",="Run 42: Land Use and Agriculture.Albedo[1]",="Run 43: Land Use and Agriculture.Albedo[1]",="Run 44: Land Use and Agriculture.Albedo[1]",="Run 45: Land Use and Agriculture.Albedo[1]",="Run 46: Land Use and Agriculture.Albedo[1]",="Run 47: Land Use and Agriculture.Albedo[1]",="Run 48: Land Use and Agriculture.Albedo[1]",="Run 49: Land Use and Agriculture.Albedo[1]",="Run 50: Land Use and Agriculture.Albedo[1]",="Run 51: Land Use and Agriculture.Albedo[1]",="Run 52: Land Use and Agriculture.Albedo[1]",="Run 53: Land Use and Agriculture.Albedo[1]",="Run 54: Land Use and Agriculture.Albedo[1]",="Run 55: Land Use and Agriculture.Albedo[1]",="Run 56: Land Use and Agriculture.Albedo[1]",="Run 57: Land Use and Agriculture.Albedo[1]",="Run 58: Land Use and Agriculture.Albedo[1]",="Run 59: Land Use and Agriculture.Albedo[1]",="Run 60: Land Use and Agriculture.Albedo[1]",="Run 61: Land Use and Agriculture.Albedo[1]",="Run 62: Land Use and Agriculture.Albedo[1]",="Run 63: Land Use and Agriculture.Albedo[1]",="Run 64: Land Use and Agriculture.Albedo[1]",="Run 65: Land Use and Agriculture.Albedo[1]",="Run 66: Land Use and Agriculture.Albedo[1]",="Run 67: Land Use and Agriculture.Albedo[1]",="Run 68: Land Use and Agriculture.Albedo[1]",="Run 69: Land Use and Agriculture.Albedo[1]",="Run 70: Land Use and Agriculture.Albedo[1]",="Run 71: Land Use and Agriculture.Albedo[1]",="Run 72: Land Use and Agriculture.Albedo[1]",="Run 73: Land Use and Agriculture.Albedo[1]",="Run 74: Land Use and Agriculture.Albedo[1]",="Run 75: Land Use and Agriculture.Albedo[1]",="Run 76: Land Use and Agriculture.Albedo[1]",="Run 77: Land Use and Agriculture.Albedo[1]",="Run 78: Land Use and Agriculture.Albedo[1]",="Run 79: Land Use and Agriculture.Albedo[1]",="Run 80: Land Use and Agriculture.Albedo[1]",="Run 81: Land Use and Agriculture.Albedo[1]",="Run 82: Land Use and Agriculture.Albedo[1]",="Run 83: Land Use and Agriculture.Albedo[1]",="Run 84: Land Use and Agriculture.Albedo[1]",="Run 85: Land Use and Agriculture.Albedo[1]",="Run 86: Land Use and Agriculture.Albedo[1]",="Run 87: Land Use and Agriculture.Albedo[1]",="Run 88: Land Use and Agriculture.Albedo[1]",="Run 89: Land Use and Agriculture.Albedo[1]",="Run 90: Land Use and Agriculture.Albedo[1]",="Run 91: Land Use and Agriculture.Albedo[1]",="Run 92: Land Use and Agriculture.Albedo[1]",="Run 93: Land Use and Agriculture.Albedo[1]",="Run 94: Land Use and Agriculture.Albedo[1]",="Run 95: Land Use and Agriculture.Albedo[1]",="Run 96: Land Use and Agriculture.Albedo[1]",="Run 97: Land Use and Agriculture.Albedo[1]",="Run 98: Land Use and Agriculture.Albedo[1]",="Run 99: Land Use and Agriculture.Albedo[1]",="Run 100: Land Use and Agriculture.Albedo[1]"
1820,0.180301377593,0.180310274202,0.180358963776,0.180319255024,0.180275044493,0.180401466235,0.180299107516,0.180376543165,0.180385056069,0.180312934935,0.180289950733,0.180349486826,0.180310205995,0.180287171343,0.180326820418,0.18032830322,0.180369500417,0.18033477527,0.180349829864,0.180409680428,0.180402285216,0.180353963086,0.180350380018,0.180286281907,0.180273457615,0.180317469939,0.180364465975,0.180407757464,0.180275371621,0.18039947052,0.180326957876,0.180358474153,0.180284633213,0.180316345299,0.180358640087,0.180349209476,0.180310230454,0.180378501763,0.180351710404,0.180298813913,0.180329831794,0.180284337204,0.180369087773,0.180373688377,0.180304542933,0.180262363357,0.180314517358,0.180329374756,0.180301021461,0.180304942602,0.180337545115,0.180440357165,0.180275607496,0.180289654736,0.180333610896,0.180327187614,0.180357133963,0.180416690743,0.180291484335,0.180398598261,0.180318142234,0.180330199322,0.18038843348,0.180323310233,0.180354046825,0.180437852319,0.180331183187,0.180396913378,0.180275997208,0.180373048308,0.180334858087,0.180328601288,0.180436977804,0.18035141909,0.180323654382,0.180268416952,0.180387353323,0.180328481884,0.180343366388,0.180371221514,0.180311842697,0.180295344333,0.180386445308,0.180294129246,0.180362978964,0.180273703592,0.180439594534,0.180365983562,0.180375082945,0.180387300561,0.180314243775,0.180329815438,0.180343363071,0.18030459817,0.180386766911,0.180340346879,0.180343703819,0.180394477184,0.180347442179,0.180387363903
1821,0.180322655022,0.180331542196,0.180380387041,0.180340775629,0.180296342412,0.180422898543,0.180320415411,0.180397969049,0.180406516865,0.180334145502,0.180311256446,0.180370877206,0.180331572022,0.180308475796,0.180348352959,0.180349540684,0.180390982034,0.180356263329,0.180371216254,0.180431296805,0.180423878017,0.18037556725,0.180371772823,0.180307549156,0.180294746579,0.180338964178,0.180385818505,0.18042935588,0.180296633835,0.180421013703,0.180348121492,0.180379916202,0.180305836585,0.180337664115,0.180379932945,0.180370540081,0.180331474208,0.180399910523,0.180373085576,0.18032012693,0.180351284809,0.180305631395,0.180390570329,0.180395242921,0.180325854166,0.180283576253,0.180335999309,0.18035060961,0.180322223573,0.180326272579,0.180359026256,0.180461960644,0.180297013628,0.180311002514,0.180355128635,0.1803484922,0.180378767404,0.180438272297,0.180312704072,0.180420148787,0.180339421745,0.180351467733,0.180410029845,0.180344711949,0.180375620124,0.180459449625,0.180352646096,0.180418381638,0.180297263464,0.180394604195,0.180356447509,0.180350150953,0.180458573284,0.180372692095,0.180344890622,0.180289648985,0.180408790097,0.180349694402,0.180364579446,0.180392548038,0.180333348624,0.180316799128,0.180407943168,0.180315551248,0.18038438432,0.180295055498,0.18046124428,0.180387303286,0.180396443798,0.180408729595,0.180335557559,0.180351269036,0.180364732225,0.180325931222,0.180408222751,0.180361715198,0.180364921818,0.180415961909,0.180369006008,0.180408868351
1822,0.18034397087,0.180352851714,0.180401845794,0.180362334022,0.180317674613,0.180444364521,0.180341754412,0.180419433036,0.180428024066,0.180355385807,0.180332597223,0.180392305047,0.180352973143,0.180329814713,0.180369925465,0.180370812194,0.180412502051,0.180377790882,0.180392637946,0.180452963855,0.180445511301,0.180397219034,0.180393199504,0.180328856754,0.180316065881,0.180360491712,0.180407216871,0.180450996199,0.180317926344,0.180442595076,0.180369317039,0.180401401016,0.180327068179,0.180359018454,0.180401264692,0.180391909451,0.180352753526,0.180421358102,0.180394500341,0.180341473449,0.18037277901,0.180326955163,0.180412095314,0.180416839631,0.180347198694,0.180304815851,0.180357516628,0.180371875298,0.180343463024,0.180347638587,0.180380549743,0.180483601097,0.180318471764,0.180332382631,0.180376687977,0.180369837159,0.180400457701,0.180459897877,0.18033396003,0.180441744057,0.180360731504,0.180372770841,0.180431669095,0.180366151917,0.180397235457,0.180481090132,0.180374154449,0.18043988811,0.180318560994,0.180416196862,0.180378080045,0.180371754914,0.180480210374,0.180394001767,0.180366161757,0.18031090782,0.180430266754,0.180370940845,0.180385825231,0.180413907241,0.180354894575,0.180338299121,0.180429488284,0.180337010632,0.180405830884,0.18031644198,0.180482944966,0.180408659163,0.180417841437,0.180430198759,0.18035691419,0.180372761924,0.180386142112,0.180347302653,0.180429717905,0.180383119005,0.180386171282,0.180437497723,0.180390614633,0.180430425121
1823,0.180365317024,0.180374195329,0.180423331744,0.180383920941,0.180339032819,0.180465855768,0.180363117181,0.180440926974,0.180449569205,0.180376648713,0.18035396529,0.18041376244,0.180374401514,0.180351180436,0.180391528829,0.18039211051,0.180434051383,0.180399348772,0.180414087204,0.180474670647,0.180467175266,0.180418907592,0.180414651886,0.180350196752,0.180337407937,0.18038204382,0.18042865239,0.180472668516,0.180339241861,0.180464206092,0.180390537871,0.180422919943,0.180348321406,0.180380400174,0.180422627492,0.180413309449,0.180374061267,0.180442836275,0.180415946189,0.180362845828,0.180394306054,0.180348301184,0.1804336539,0.18043846899,0.180368568759,0.180326075419,0.180379060018,0.180393164726,0.180364732896,0.180369032558,0.1804021063,0.180505268756,0.180339972634,0.180353786811,0.180398279644,0.180391215007,0.18042219307,0.180481557628,0.180355245495,0.180463374199,0.180382063994,0.180394101647,0.180453341511,0.180387621651,0.180418882543,0.180502763302,0.18039569917,0.180461423771,0.180339882132,0.18043781708,0.180399745561,0.180393403378,0.180501879128,0.180415340521,0.180387459923,0.180332186576,0.180451774544,0.180392214163,0.180407096931,0.180435291385,0.180376471136,0.180359834524,0.180451071186,0.180358499129,0.18042731051,0.180337854722,0.180504685579,0.180430042806,0.180439267774,0.180451700165,0.180378305636,0.180394285499,0.180407584742,0.180368704916,0.180451243775,0.180404550584,0.180407445443,0.180459076079,0.180412258192,0.180452024202
1824,0.180386690495,0.180395570442,0.180444842655,0.180405533971,0.180360414149,0.180487370105,0.180384501918,0.1804624488,0.180471149806,0.180397932228,0.180375358298,0.180435247443,0.180395855163,0.180372570796,0.180413160621,0.180413433578,0.180455627323,0.180420934272,0.180435562144,0.180496412976,0.180488866841,0.18044062899,0.180436127692,0.18037156613,0.180358770644,0.180403618411,0.18045012165,0.180494369845,0.180360578386,0.180485844861,0.180411782252,0.180444470298,0.180369594744,0.18040180666,0.180444018835,0.18043473756,0.180395395357,0.180464342789,0.180437420511,0.180384241888,0.180415863492,0.180369667707,0.180455243361,0.180460128003,0.180389962134,0.180347353267,0.180400626698,0.180414475951,0.180386030963,0.180390451876,0.180423692802,0.180526960884,0.180361512022,0.180375212637,0.180419900812,0.180412623414,0.180443968204,0.180503248556,0.180376558673,0.180485035907,0.180403417229,0.180415458314,0.180475044137,0.180409118687,0.180440558013,0.180524465484,0.180417277275,0.180482985785,0.180361224572,0.180459462564,0.180421440896,0.180415092837,0.180523576435,0.180436706093,0.180408782538,0.180353483603,0.180473310801,0.180413512227,0.180428392812,0.180456698465,0.180398075459,0.180381401416,0.18047268874,0.180380014562,0.180448820846,0.180359291071,0.180526461893,0.180451451507,0.180460720551,0.180473231874,0.180399728946,0.180415837301,0.180429057499,0.180390135864,0.180472797977,0.180426007953,0.18042874269,0.180480694185,0.180433933534,0.180473661444
1825,0.180408088606,0.180416974543,0.180466376577,0.180427171102,0.180381816137,0.180508905776,0.180405907143,0.18048399677,0.180492763611,0.180419234714,0.18039677423,0.180456758454,0.180417332478,0.180393983954,0.180434818739,0.180434779677,0.180477227616,0.180442545073,0.180457061146,0.180518187124,0.180510583318,0.180462379797,0.180457625009,0.18039296213,0.180380152277,0.180425213754,0.180471621485,0.180516097651,0.180381934245,0.180507509793,0.180433048735,0.180466049714,0.180390886989,0.180423235695,0.18046543646,0.180456191655,0.180416753946,0.180485875725,0.180458921116,0.180405659744,0.180437449046,0.180391053328,0.180476861254,0.180481814017,0.180411376957,0.18036864804,0.180422214343,0.180435807344,0.18040735519,0.180411894253,0.180445306468,0.180548675218,0.180383085799,0.180396658123,0.180441549013,0.18043406022,0.18046577811,0.180524968161,0.180397897958,0.180506726234,0.180424789606,0.180436839199,0.180496774358,0.180430640975,0.180462258971,0.180546193562,0.180438886116,0.180504571688,0.180382586408,0.180481131433,0.18044316332,0.180436820033,0.180545299652,0.180458096563,0.180430127439,0.180374797607,0.18049487322,0.180434833154,0.180449711398,0.18047812686,0.180419705116,0.180402996188,0.18049433818,0.180401555005,0.180470359755,0.18038074874,0.180548270116,0.180472882991,0.180482197903,0.180494792146,0.180421181359,0.180437415172,0.180450557922,0.180411593527,0.180494378457,0.180447489391,0.180450061699,0.1805023493,0.180455637919,0.180495332973
1826,0.180429508783,0.180438405046,0.180487931614,0.180448830381,0.180403236476,0.180530461184,0.180427331456,0.180505569176,0.180514408296,0.180440554657,0.180418211157,0.180478293913,0.180438831921,0.180415418124,0.180456501083,0.180456147172,0.18049885017,0.180464178968,0.18047858261,0.18053998953,0.180532322116,0.180484156709,0.180479142071,0.180414382053,0.180401551237,0.180446828201,0.180493148775,0.180537849525,0.180403307854,0.180529199318,0.180454335926,0.180487655886,0.180412197032,0.180444685208,0.180486878121,0.180477669703,0.180438135187,0.180507433202,0.180480445896,0.180427097578,0.180459060414,0.180412456744,0.180498505174,0.180503524472,0.180432811483,0.180389958508,0.180443820802,0.18045715739,0.180428703559,0.180433357524,0.180466944615,0.180570409665,0.180404689765,0.180418121413,0.180463221838,0.180455523261,0.180487617837,0.180546714089,0.180419261688,0.18052844227,0.180446179651,0.180458242678,0.180518529596,0.180452186551,0.180483982665,0.180567944639,0.180460523045,0.180526179156,0.180403965882,0.180502821886,0.180464910185,0.180458581628,0.180567046311,0.180479510113,0.180451492577,0.180396127426,0.18051645957,0.180456175142,0.18047105127,0.180499575074,0.180441357776,0.180424615303,0.180516016729,0.180423118515,0.180491925075,0.180402225567,0.180570106609,0.180494335126,0.180503698087,0.180516379184,0.180442660106,0.180459016974,0.18047208354,0.18043307588,0.180515983203,0.180468993194,0.18047140121,0.180524038492,0.180477368669,0.180517034966
1827,0.180450948018,0.180459858811,0.180509505333,0.180470509221,0.180424672462,0.180552034246,0.180448772977,0.18052716373,0.180536080832,0.180461890151,0.180439666664,0.180499851692,0.180460351409,0.180436871025,0.180478204882,0.180477533973,0.180520492403,0.180485833187,0.180500124372,0.180561816077,0.180554080092,0.18050595584,0.180500676657,0.180435822721,0.180422965484,0.180468459522,0.180514699873,0.180559622483,0.180424697195,0.180550911221,0.180475641989,0.18050928593,0.180433523332,0.180466152701,0.180508341057,0.18049916918,0.180459536725,0.18052901276,0.180501992229,0.180448553071,0.180480694665,0.180433876191,0.180520172118,0.180525256224,0.180454263501,0.18041128305,0.180465443431,0.180478524163,0.180450073578,0.180454839078,0.180488604016,0.18059216161,0.180426319127,0.180439600205,0.180484916279,0.18047700982,0.180509481843,0.180568483397,0.180440647644,0.180550180486,0.180467585454,0.180479666605,0.180540306637,0.180473752927,0.180505725775,0.180589715317,0.180482184767,0.180547805374,0.180425360838,0.180524531504,0.180486678208,0.180480373508,0.180588813419,0.180500944449,0.180472875489,0.180417471495,0.180538067067,0.180477535965,0.180492410529,0.18052104115,0.180463030525,0.180446254717,0.180537720953,0.180444702527,0.180513514005,0.180423718929,0.180591967178,0.180515805368,0.18052521887,0.180537990539,0.180464161881,0.180480639977,0.180493631321,0.180454580302,0.180537609609,0.180490517108,0.180492759504,0.180545758065,0.180499122483,0.180538763022
1828,0.180472403368,0.180481332669,0.180531095338,0.180492205025,0.18044612149,0.180573622954,0.180470229846,0.180548778137,0.180557778091,0.180483239368,0.180461138358,0.180521429647,0.180481888842,0.180458340384,0.180499927337,0.180498938005,0.180542151827,0.180507505003,0.180521684252,0.180583662744,0.180575854199,0.180527773377,0.180522226648,0.18045728097,0.180444393022,0.180490105511,0.180536271152,0.180581413616,0.180446100299,0.180572643259,0.180496965091,0.180530936954,0.180454864373,0.180487635755,0.18052982252,0.180520687584,0.18048095619,0.180550611923,0.180523557531,0.180470023923,0.180502348848,0.180455309938,0.180541859075,0.180547006178,0.18047573083,0.1804326201,0.180487079682,0.180499905791,0.180471462753,0.18047633639,0.180510281504,0.180613928566,0.18044796911,0.180461092277,0.180506629359,0.180498517156,0.180531364701,0.180590273173,0.180462053531,0.180571937382,0.180489005161,0.180501108809,0.180562102291,0.18049533765,0.18052748507,0.180611502332,0.180503867929,0.180569447616,0.180446769203,0.18054625788,0.180508464121,0.180502191422,0.1806105981,0.180522397278,0.180494273776,0.180438828306,0.180559692945,0.18049891345,0.180513787275,0.180542523189,0.180484720483,0.180467910487,0.180559447374,0.180466304443,0.180535123666,0.180445226272,0.180613847752,0.180537291287,0.180546758048,0.180559623686,0.180485683386,0.18050228145,0.180515198239,0.180476104125,0.180559255066,0.180512058881,0.180514134882,0.180567504207,0.180520896088,0.180560512767
1829,0.180493872028,0.180502823528,0.180552699352,0.180513915277,0.180467581119,0.180595225433,0.180491700286,0.180570410174,0.180579496954,0.180504600606,0.18048262393,0.180543025692,0.180503442167,0.180479824016,0.180521665704,0.180520357276,0.180563826118,0.180529191808,0.180543260131,0.180605525712,0.180597641564,0.180549605692,0.180543790085,0.180478753739,0.180465831963,0.18051176406,0.180557859102,0.180603220175,0.18046751531,0.180594393238,0.180518303471,0.180552606136,0.180476218704,0.180509132094,0.180551319868,0.180542222514,0.180502391276,0.180572228277,0.180545139338,0.180491507917,0.180524020087,0.180476756349,0.180563563114,0.180568771371,0.180497211381,0.180453968198,0.180508727177,0.180521300516,0.18049286866,0.180497847078,0.180531974061,0.180635708239,0.180469635104,0.180482595559,0.180528358216,0.180520042587,0.180553261256,0.180612080619,0.180483477061,0.180593709601,0.180510437031,0.18052256716,0.180583913502,0.18051693838,0.180549257495,0.180633302636,0.180525569228,0.18059110332,0.180468189042,0.180567998706,0.180530264777,0.180524031105,0.180632397673,0.180543866377,0.180515685178,0.180460196454,0.180581334539,0.180520305545,0.180535179666,0.180564019406,0.180506424883,0.180489578883,0.180581192593,0.180487921716,0.1805567512,0.180466745185,0.180635744488,0.18055879063,0.180568313511,0.180581276118,0.180507221434,0.180523938751,0.18053678137,0.180497644722,0.180580917051,0.180533616334,0.180535525717,0.180589273129,0.180542686338,0.180582279974
1830,0.180517839293,0.18052681613,0.180576818687,0.180538153096,0.18049153867,0.180619344298,0.180515675335,0.180594561279,0.180603740736,0.180528456114,0.180506612883,0.180567138661,0.180527508627,0.180503810878,0.180545931767,0.180544276134,0.180588020934,0.180553400263,0.180567350484,0.180629918697,0.180621957833,0.180573967718,0.180567865562,0.180502724947,0.180489771376,0.180535945936,0.180581955619,0.180627557961,0.180491427723,0.180618674505,0.180542136088,0.180576795415,0.180500068457,0.180533131934,0.180575321915,0.180566265863,0.180526326368,0.180596360998,0.180569233235,0.180515495834,0.180548212602,0.180500705978,0.180587789713,0.180593064686,0.180521196078,0.18047780883,0.180532894098,0.180545193453,0.180516771777,0.18052186255,0.180556186549,0.180660016691,0.180493810419,0.180506603688,0.18055261219,0.180544076227,0.180577683565,0.180636420161,0.180507400507,0.18061800717,0.180534369933,0.180546529756,0.180608255582,0.180541053249,0.180573557352,0.180657630276,0.180549791117,0.180615276847,0.180492106353,0.180592268919,0.18055459681,0.18054840369,0.180656726879,0.180567839723,0.180539592802,0.180484060452,0.180605493628,0.180544194909,0.180559071702,0.180588023786,0.180530652883,0.18051375994,0.180605461095,0.180512056458,0.180580896029,0.180490769288,0.180660174077,0.180582794077,0.180592381755,0.180605449932,0.180531264302,0.180548115105,0.180560875328,0.180521693696,0.180605099335,0.180557685246,0.180559416285,0.180613568573,0.180567005928,0.180606567412
1831,0.180544298642,0.180553303752,0.180603446686,0.180564910518,0.180517987631,0.180645973455,0.180542149003,0.18062122496,0.180630502019,0.180554800625,0.180533098764,0.180593762194,0.18055408166,0.180530294669,0.1805727175,0.180570689022,0.180614729481,0.18058012293,0.180593948879,0.180656833333,0.18064879523,0.180600850755,0.180594446876,0.180529187782,0.180516205067,0.180562643648,0.180608553524,0.180654419382,0.180517831644,0.180645479995,0.180568457889,0.180603497605,0.1805264084,0.180559629067,0.180601822419,0.180592811417,0.180552755471,0.180623003555,0.180595832778,0.180541981268,0.180574918772,0.180527152886,0.180614531401,0.180619878235,0.180547678687,0.180504136612,0.180559572914,0.180571579197,0.180543166201,0.180548376337,0.180582911299,0.180686846911,0.180520486178,0.180533110212,0.180579383399,0.180570611516,0.180604621844,0.180663284341,0.180533817853,0.180644822188,0.180560798204,0.180572990627,0.180635120515,0.180567675561,0.180600376458,0.180684477699,0.180576525728,0.18064196135,0.180518515188,0.180619061109,0.180581451584,0.180575299758,0.180683578444,0.180594311457,0.180565990939,0.180510414829,0.180632163336,0.180570576034,0.18058545802,0.180614530639,0.180557396519,0.180540445354,0.180632245224,0.180538701148,0.180607551011,0.18051729162,0.180687128133,0.180609295735,0.180618956703,0.180632138321,0.180557805036,0.180574803198,0.180587473154,0.180548244258,0.18063179505,0.180584259251,0.180585801435,0.180640382557,0.180593846641,0.180633366795
1832,0.180570758602,0.180579794789,0.180630076443,0.180591667988,0.180544435098,0.180672605283,0.180568625338,0.180647894104,0.180657270047,0.180581147651,0.180559586348,0.180620391963,0.18058065839,0.18055678111,0.180599504264,0.180597106707,0.180641440393,0.18060684673,0.180620551223,0.180683747955,0.180675631135,0.180627732034,0.180621030268,0.180555651566,0.180542638914,0.180589340462,0.18063515348,0.180681282054,0.180544236781,0.180672290293,0.180594785604,0.180630203923,0.180552752216,0.180586127897,0.180628326746,0.1806193617,0.18057918866,0.180649650888,0.180622436801,0.180568467806,0.180601627073,0.180553601895,0.180641275537,0.18064669187,0.180574162909,0.180530465808,0.180586249302,0.180597968004,0.180569565647,0.180574891284,0.180609636383,0.180713677224,0.180547159596,0.180559616509,0.180606155459,0.180597151805,0.180631554449,0.180690152142,0.180560241085,0.180671637357,0.180587228493,0.180599456041,0.180661985741,0.180594301441,0.180627193506,0.180711324213,0.180603263054,0.180668646364,0.180544924747,0.180645854448,0.180608304914,0.180602198385,0.180710431299,0.180620788197,0.18059239167,0.180536770889,0.180658835593,0.180596961228,0.180611849815,0.180641041283,0.1805841398,0.180567127365,0.18065903331,0.180565347242,0.180634209738,0.180543812577,0.180714081906,0.180635800068,0.180645536565,0.180658832791,0.180584348354,0.180601493324,0.180614073322,0.180574798476,0.180658494298,0.180610837078,0.180612192544,0.180667202835,0.180620688342,0.180660166689
1833,0.180597219616,0.180606289311,0.180656708289,0.180618426356,0.180570881775,0.180699239949,0.180595104473,0.180674569198,0.180684045006,0.180607497679,0.180586075916,0.180647028522,0.180607238973,0.180583270976,0.180626292742,0.180623529603,0.180668154359,0.180633572365,0.180647157513,0.180710663813,0.180702465534,0.180654613001,0.180647615871,0.180582116591,0.180569073151,0.180616036468,0.180661755778,0.180708146685,0.180570643535,0.180699105331,0.180621119759,0.180656914562,0.180579099967,0.180612628999,0.18065483549,0.180645917489,0.180605626138,0.180676303441,0.180649046558,0.180594955476,0.180628337063,0.180580053336,0.180668022008,0.180673505581,0.180600648919,0.180556796402,0.180612923691,0.180624359801,0.180595970042,0.180601407662,0.180636362217,0.180740508316,0.180573831206,0.180586123638,0.180632928846,0.180623696872,0.180658483312,0.180717024416,0.180586670341,0.180698453645,0.18061366128,0.180625925497,0.180688851678,0.180620931854,0.180654009584,0.180738170789,0.18063000383,0.180695332069,0.180571335659,0.180672649621,0.180635157635,0.180629099924,0.180737286051,0.180647270176,0.18061879622,0.180563128727,0.180685510778,0.180623350483,0.180638247029,0.180667555978,0.180610883447,0.180593807101,0.180685826861,0.180591995226,0.180660871984,0.180570332512,0.180741036356,0.180662308332,0.180672121702,0.180685533251,0.180610894547,0.18062818595,0.180640675536,0.180601356588,0.180685197528,0.180637419028,0.180638589836,0.180694029507,0.180647531912,0.180686967703
1834,0.180623681466,0.18063278674,0.180683340961,0.180645184768,0.180597327438,0.180725876288,0.180621585289,0.18070124937,0.18071082625,0.180633849975,0.180612566827,0.180673671208,0.180633822503,0.180609763783,0.180653081933,0.180649957106,0.180694870908,0.180660299361,0.180673766379,0.180737581371,0.180729297271,0.180681494065,0.180674202683,0.180608582674,0.180595506907,0.180642730106,0.180688360264,0.18073501267,0.180597051079,0.180725923424,0.180647459663,0.180683628956,0.180605450564,0.180639131991,0.180681348129,0.180672478629,0.180632067119,0.180702960429,0.180675662163,0.18062144326,0.18065504751,0.180606506188,0.180694769837,0.180700318404,0.180627135885,0.180583127281,0.180639595293,0.180650753519,0.18062237879,0.18062792491,0.180663088362,0.180767339136,0.180600501531,0.180612631191,0.180659702963,0.180650245935,0.180685409404,0.180743900909,0.180613104893,0.180725270703,0.180640095733,0.180652397624,0.180715717434,0.1806475667,0.180680824472,0.180765017213,0.180656747966,0.180722017577,0.180597747491,0.180699445404,0.180662009312,0.180656004444,0.180764142072,0.180673756807,0.180645204635,0.180589487271,0.180712188184,0.180649742984,0.180664648596,0.180694073749,0.180637627002,0.180620484834,0.180712626132,0.180618644013,0.180687536599,0.180596850808,0.180767991641,0.18068882045,0.180698711454,0.180712238308,0.180637443377,0.180654880289,0.180667278818,0.180627917645,0.180711903849,0.180664003937,0.180664992302,0.180720862025,0.180674377175,0.180713770074
1835,0.180650144029,0.180659286737,0.180709973369,0.180671942198,0.18062377184,0.180752513463,0.1806480669,0.18072793367,0.180737613157,0.180660203788,0.180639058595,0.180700319253,0.180660408311,0.180636258766,0.180679870676,0.18067638861,0.180721589643,0.180687027159,0.180700376746,0.180764500847,0.180756125764,0.180708375161,0.180700790103,0.180635049812,0.18062193955,0.180669420177,0.180714967003,0.180761879394,0.180623458605,0.180752743278,0.180673804482,0.180710346805,0.180631803191,0.18066563652,0.180707864022,0.180699044788,0.180658510895,0.180729621013,0.180702283178,0.180647930451,0.180681757884,0.180632959579,0.1807215185,0.180727129914,0.180653623257,0.180609457714,0.180666263618,0.180677148531,0.180648791669,0.180654442761,0.180689814578,0.180794168627,0.180627171188,0.180639138437,0.180686477272,0.180676798717,0.180712333062,0.18077078138,0.180639544009,0.180752087866,0.180666531078,0.180678871679,0.180742582231,0.180674205516,0.1807076377,0.18079186323,0.180683495127,0.180748702392,0.180624159817,0.180726240561,0.180688859351,0.180682912056,0.180790998871,0.180700247726,0.18067161644,0.180615845791,0.180738867205,0.180676138296,0.180691053759,0.180720593831,0.180664369937,0.180647160633,0.180739430544,0.180645292475,0.180714202816,0.180623367029,0.180794947905,0.180715335839,0.180725305381,0.180738946827,0.180663994752,0.180681575538,0.180693882725,0.180654480742,0.180738612335,0.180690590692,0.180691399033,0.180747699957,0.180701223687,0.180740574135
